"","country","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"7668","france","bordeaux","2020-03-19",33676727,"Saint-Mdard-en-Jalles",44.89496,-0.74952,"Guesthouse","Entire home/apt",4,1,2,"$45.00",2,120,14,40,640
"7669","france","bordeaux","2020-03-19",33677281,"Gradignan",44.76685,-0.6373,"House","Private room",2,1,1,"$22.00",1,15,1,22,638
"7670","france","bordeaux","2020-03-19",33679840,"Centre ville (Bordeaux)",44.84416,-0.57958,"Apartment","Entire home/apt",2,1,1,"$37.00",3,7,0,45,1350
"7671","france","bordeaux","2020-03-19",33681515,"Chartrons - Grand Parc - Jardin Public",44.85675,-0.57694,"Apartment","Entire home/apt",3,2,2,"$115.00",7,120,0,115,3450
"7672","france","bordeaux","2020-03-19",33682564,"Caudran",44.85339,-0.61579,"House","Entire home/apt",6,3,4,"$180.00",7,1125,14,180,2880
"7673","france","bordeaux","2020-03-19",33693486,"Eysines",44.88096,-0.62868,"Apartment","Private room",2,1,1,"$30.00",2,7,5,25,625
"7674","france","bordeaux","2020-03-19",33698160,"Caudran",44.86382,-0.62269,"House","Private room",2,1,1,"$50.00",1,1125,0,45,1350
"7675","france","bordeaux","2020-03-19",33699316,"Chartrons - Grand Parc - Jardin Public",44.85484,-0.59113,"Apartment","Entire home/apt",4,3,4,"$90.00",1,7,7,90.4347826086957,2080
"7676","france","bordeaux","2020-03-19",33701126,"Arago-La Chataigneraie",44.79727,-0.64332,"Condominium","Entire home/apt",4,1,2,"$58.00",2,25,0,57.7,1731
"7677","france","bordeaux","2020-03-19",33701489,"Chartrons - Grand Parc - Jardin Public",44.85533,-0.57576,"Apartment","Entire home/apt",4,1,2,"$35.00",2,1125,7,77,1771
"7678","france","bordeaux","2020-03-19",33701880,"Bordeaux Sud",44.83358,-0.5689,"Apartment","Entire home/apt",2,0,1,"$40.00",5,31,0,40.9,1227
"7679","france","bordeaux","2020-03-19",33701908,"Bordeaux Maritime",44.86412,-0.56686,"Apartment","Entire home/apt",2,1,1,"$45.00",1,1125,0,55,1650
"7680","france","bordeaux","2020-03-19",33704922,"Caudran",44.85031,-0.60476,"Condominium","Private room",1,1,1,"$60.00",1,1125,10,60,1200
"7681","france","bordeaux","2020-03-19",33705024,"Centre ville (Bordeaux)",44.83623,-0.57678,"Apartment","Entire home/apt",2,0,1,"$55.00",2,8,20,46.5,465
"7682","france","bordeaux","2020-03-19",33705289,"Saint Augustin - Tauzin - Alphonse Dupeux",44.82282,-0.59949,"Condominium","Entire home/apt",4,2,2,"$80.00",2,7,5,80,2000
"7683","france","bordeaux","2020-03-19",33708805,"Saint Augustin - Tauzin - Alphonse Dupeux",44.83489,-0.60499,"Apartment","Entire home/apt",2,1,1,"$45.00",3,31,26,56.5,226
"7684","france","bordeaux","2020-03-19",33710762,"Bordeaux Sud",44.82384,-0.56435,"Townhouse","Private room",2,1,2,"$43.00",1,7,0,43,1290
"7685","france","bordeaux","2020-03-19",33712389,"Caudran",44.84926,-0.60425,"Condominium","Private room",3,2,2,"$130.00",1,1125,10,130,2600
"7686","france","bordeaux","2020-03-19",33712415,"Bordeaux Sud",44.82619,-0.55495,"Apartment","Entire home/apt",4,1,0,"$95.00",2,1125,28,110,220
"7687","france","bordeaux","2020-03-19",33713865,"Bordeaux Sud",44.83046,-0.57632,"House","Private room",2,1,1,"$26.00",4,1125,0,20,600
"7688","france","bordeaux","2020-03-19",33714123,"Saint-Mdard-en-Jalles",44.89954,-0.74042,"House","Entire home/apt",4,2,2,"$120.00",7,7,0,120,3600
"7689","france","bordeaux","2020-03-19",33714729,"Villenave-d'Ornon",44.79281,-0.5831,"Condominium","Private room",2,1,1,"$30.00",5,30,0,30,900
"7690","france","bordeaux","2020-03-19",33727113,"Centre ville (Bordeaux)",44.84269,-0.59304,"Townhouse","Private room",2,1,1,"$45.00",2,1125,0,37,1110
