"","country","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"3429","belgium","brussels","2020-04-19",19649533,"Saint-Gilles",50.83524,4.34005,"Apartment","Entire home/apt",2,1,1,"$55.00",3,1125,0,62,1860
"3430","belgium","brussels","2020-04-19",19652791,"Bruxelles",50.83843,4.35764,"Apartment","Entire home/apt",2,0,1,"$50.00",1,1124,28,50,100
"3431","belgium","brussels","2020-04-19",19657161,"Schaerbeek",50.85538,4.39144,"Guest suite","Private room",2,1,1,"$25.00",3,1125,0,25,750
"3432","belgium","brussels","2020-04-19",19658388,"Etterbeek",50.83212,4.39235,"House","Private room",2,1,1,"$28.00",2,1125,0,30.2333333333333,907
"3433","belgium","brussels","2020-04-19",19658775,"Bruxelles",50.84042,4.35774,"Apartment","Entire home/apt",4,1,1,"$60.00",1,1125,21,60,540
"3434","belgium","brussels","2020-04-19",19675852,"Ixelles",50.8179,4.36792,"Apartment","Shared room",1,1,1,"$10.00",1,20,0,10,300
"3435","belgium","brussels","2020-04-19",19677412,"Bruxelles",50.8353,4.34368,"Townhouse","Private room",2,1,1,"$50.00",2,5,0,50,1500
"3436","belgium","brussels","2020-04-19",19678123,"Saint-Gilles",50.83245,4.34059,"Apartment","Private room",2,1,1,"$40.00",2,7,0,35,1050
"3437","belgium","brussels","2020-04-19",19681238,"Bruxelles",50.84709,4.3928,"Apartment","Private room",2,2,1,"$40.00",30,1125,26,20,80
"3438","belgium","brussels","2020-04-19",19683727,"Saint-Gilles",50.82964,4.33339,"Apartment","Entire home/apt",4,2,2,"$120.00",2,15,0,120,3600
"3439","belgium","brussels","2020-04-19",19684719,"Saint-Gilles",50.82657,4.34464,"Apartment","Entire home/apt",2,1,1,"$70.00",2,1125,18,70,840
"3440","belgium","brussels","2020-04-19",19685184,"Bruxelles",50.8462,4.35144,"Apartment","Entire home/apt",2,0,1,"$77.00",2,365,30,NA,0
"3441","belgium","brussels","2020-04-19",19688642,"Forest",50.82255,4.33311,"Apartment","Entire home/apt",3,1,1,"$65.00",4,20,6,65,1560
"3442","belgium","brussels","2020-04-19",19695008,"Anderlecht",50.842,4.33826,"Apartment","Private room",2,0,1,"$35.00",1,1125,30,NA,0
"3443","belgium","brussels","2020-04-19",19701229,"Schaerbeek",50.86411,4.36132,"Loft","Private room",1,1,1,"$34.00",3,5,12,34,612
"3444","belgium","brussels","2020-04-19",19705131,"Uccle",50.80039,4.33611,"Apartment","Entire home/apt",3,0,1,"$35.00",2,7,0,30,900
"3445","belgium","brussels","2020-04-19",19709769,"Bruxelles",50.84774,4.35055,"Apartment","Entire home/apt",6,2,5,"$90.00",2,200,0,90,2700
"3446","belgium","brussels","2020-04-19",19716213,"Bruxelles",50.85333,4.34273,"Apartment","Private room",2,1,1,"$49.00",2,1125,0,49,1470
"3447","belgium","brussels","2020-04-19",19716710,"Schaerbeek",50.85308,4.39501,"Townhouse","Private room",2,1,1,"$25.00",1,1125,0,25.2,756
"3448","belgium","brussels","2020-04-19",19717320,"Etterbeek",50.83862,4.38771,"Apartment","Private room",2,1,1,"$30.00",1,1125,0,30,900
"3449","belgium","brussels","2020-04-19",19717976,"Etterbeek",50.83793,4.38735,"Apartment","Private room",1,1,1,"$20.00",1,1125,0,20,600
"3450","belgium","brussels","2020-04-19",19723486,"Ixelles",50.8331,4.3747,"Apartment","Private room",5,2,4,"$96.00",3,1125,0,98.6666666666667,2960
"3451","belgium","brussels","2020-04-19",19724633,"Bruxelles",50.84237,4.34612,"Apartment","Private room",2,1,1,"$30.00",1,5,0,30,900
"3452","belgium","brussels","2020-04-19",19725732,"Saint-Gilles",50.82699,4.34986,"Apartment","Entire home/apt",4,1,1,"$50.00",2,1125,0,50,1500
"3453","belgium","brussels","2020-04-19",19728282,"Bruxelles",50.87373,4.34743,"Apartment","Entire home/apt",3,1,2,"$35.00",3,1125,29,40,40
"3454","belgium","brussels","2020-04-19",19739745,"Etterbeek",50.82998,4.39444,"Apartment","Entire home/apt",4,1,2,"$50.00",2,1125,0,50,1500
"3455","belgium","brussels","2020-04-19",19740633,"Anderlecht",50.84469,4.33629,"Apartment","Entire home/apt",5,2,4,"$67.00",2,14,0,55,1650
"3456","belgium","brussels","2020-04-19",19741797,"Ixelles",50.82843,4.37058,"Apartment","Entire home/apt",4,1,1,"$56.00",2,7,0,56,1680
"3457","belgium","brussels","2020-04-19",19742002,"Uccle",50.80969,4.35796,"Apartment","Entire home/apt",2,0,2,"$40.00",2,1125,0,40,1200
"3458","belgium","brussels","2020-04-19",19742334,"Bruxelles",50.89068,4.37453,"Condominium","Entire home/apt",3,2,2,"$110.00",2,7,0,110,3300
"3459","belgium","brussels","2020-04-19",19749573,"Saint-Gilles",50.8251,4.3488,"House","Private room",2,1,1,"$30.00",2,31,0,25,750
"3460","belgium","brussels","2020-04-19",19755700,"Woluwe-Saint-Lambert",50.84476,4.40646,"Apartment","Private room",2,1,1,"$24.00",5,1125,30,NA,0
"3461","belgium","brussels","2020-04-19",19757389,"Etterbeek",50.83782,4.39224,"Apartment","Entire home/apt",2,1,2,"$35.00",1,1125,0,55,1650
"3462","belgium","brussels","2020-04-19",19765816,"Woluwe-Saint-Lambert",50.84715,4.43299,"Apartment","Entire home/apt",1,1,2,"$50.00",1,1125,0,50,1500
"3463","belgium","brussels","2020-04-19",19778827,"Saint-Gilles",50.83083,4.35393,"Apartment","Entire home/apt",2,1,1,"$76.00",3,15,30,NA,0
"3464","belgium","brussels","2020-04-19",19779277,"Anderlecht",50.83718,4.30071,"Apartment","Entire home/apt",4,2,2,"$70.00",3,1125,0,80,2400
"3465","belgium","brussels","2020-04-19",19782664,"Anderlecht",50.84593,4.33444,"Loft","Entire home/apt",2,1,1,"$39.00",3,1125,0,40.3333333333333,1210
"3466","belgium","brussels","2020-04-19",19783515,"Etterbeek",50.83451,4.40229,"Apartment","Entire home/apt",5,2,3,"$94.00",3,15,0,88,2640
"3467","belgium","brussels","2020-04-19",19788012,"Saint-Gilles",50.82901,4.34026,"Townhouse","Private room",2,1,1,"$17.00",2,31,0,16.4666666666667,494
"3468","belgium","brussels","2020-04-19",19794066,"Schaerbeek",50.86446,4.37121,"Apartment","Entire home/apt",2,1,2,"$31.00",7,30,0,26,780
"3469","belgium","brussels","2020-04-19",19794692,"Forest",50.82569,4.33596,"Apartment","Private room",2,1,1,"$40.00",2,14,29,39,39
"3470","belgium","brussels","2020-04-19",19799071,"Ixelles",50.82626,4.38226,"Apartment","Entire home/apt",7,3,3,"$170.00",2,1125,30,NA,0
"3471","belgium","brussels","2020-04-19",19800741,"Etterbeek",50.83202,4.39123,"Apartment","Entire home/apt",4,2,2,"$100.00",2,1125,0,100,3000
"3472","belgium","brussels","2020-04-19",19803318,"Etterbeek",50.83817,4.39634,"Apartment","Entire home/apt",2,0,1,"$49.00",5,1125,2,47.2857142857143,1324
