"","country","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"4070","spain","barcelona","2020-05-11",10920893,"Hostafrancs",41.37567,2.14334,"Apartment","Entire home/apt",4,1,2,"$33.00",1,1125,24,34,204
"4071","spain","barcelona","2020-05-11",10941193,"Sant Pere, Santa Caterina i la Ribera",41.38626,2.17955,"Apartment","Private room",2,1,1,"$55.00",1,1125,0,55,1650
"4072","spain","barcelona","2020-05-11",10951424,"el Raval",41.37937,2.17228,"Apartment","Private room",1,1,1,"$15.00",5,10,0,15,450
"4073","spain","barcelona","2020-05-11",10960459,"el Barri Gòtic",41.38066,2.17939,"Apartment","Private room",2,1,2,"$25.00",1,1125,0,25,750
"4074","spain","barcelona","2020-05-11",10961519,"el Fort Pienc",41.39682,2.18253,"Apartment","Entire home/apt",6,4,6,"$60.00",1,1124,24,130,780
"4075","spain","barcelona","2020-05-11",10961997,"la Nova Esquerra de l'Eixample",41.37754,2.15155,"Apartment","Entire home/apt",4,2,3,"$80.00",31,100,28,80,160
"4076","spain","barcelona","2020-05-11",10966654,"la Bordeta",41.36863,2.13172,"Apartment","Entire home/apt",5,3,4,"$100.00",2,1125,29,100,100
"4077","spain","barcelona","2020-05-11",10978474,"el Fort Pienc",41.39848,2.18448,"Apartment","Entire home/apt",6,4,6,"$57.00",1,1124,22,56.25,450
"4078","spain","barcelona","2020-05-11",10983247,"la Nova Esquerra de l'Eixample",41.38157,2.15606,"Serviced apartment","Private room",2,1,2,"$50.00",32,1125,0,50,1500
"4079","spain","barcelona","2020-05-11",10988342,"la Nova Esquerra de l'Eixample",41.38217,2.14971,"Apartment","Entire home/apt",2,1,2,"$51.00",31,180,19,50.9090909090909,560
"4080","spain","barcelona","2020-05-11",10993011,"el Poblenou",41.40286,2.20755,"Condominium","Private room",2,1,2,"$35.00",4,1125,0,35,1050
"4081","spain","barcelona","2020-05-11",11004309,"la Vila de Gràcia",41.39888,2.16226,"Apartment","Entire home/apt",5,3,5,"$145.00",3,1125,29,145,145
"4082","spain","barcelona","2020-05-11",11008465,"la Sagrada Família",41.40387,2.17898,"Apartment","Entire home/apt",6,2,2,"$104.00",2,30,30,NA,0
"4083","spain","barcelona","2020-05-11",11011610,"la Vila Olímpica del Poblenou",41.3897,2.19637,"Apartment","Entire home/apt",6,3,4,"$200.00",4,1125,21,200,1800
"4084","spain","barcelona","2020-05-11",11012484,"la Vila de Gràcia",41.40349,2.15759,"Apartment","Private room",2,1,1,"$40.00",1,1125,0,40,1200
"4085","spain","barcelona","2020-05-11",11017606,"el Raval",41.37818,2.17476,"Apartment","Private room",4,1,2,"$35.00",1,1125,0,35,1050
"4086","spain","barcelona","2020-05-11",11018551,"la Vila de Gràcia",41.39881,2.15966,"Condominium","Private room",1,1,1,"$30.00",1,1125,0,31.3333333333333,940
"4087","spain","barcelona","2020-05-11",11028835,"el Besòs i el Maresme",41.41889,2.21076,"Apartment","Private room",2,1,0,"$27.00",3,7,29,27,27
"4088","spain","barcelona","2020-05-11",11029651,"la Marina de Port",41.35845,2.14006,"Apartment","Private room",2,1,1,"$22.00",2,7,30,NA,0
"4089","spain","barcelona","2020-05-11",11029705,"el Raval",41.38449,2.16731,"Apartment","Entire home/apt",4,1,1,"$35.00",2,365,0,48.1,1443
"4090","spain","barcelona","2020-05-11",11032300,"el Camp d'en Grassot i Gràcia Nova",41.4048,2.17006,"Apartment","Private room",1,1,0,"$30.00",2,7,30,NA,0
"4091","spain","barcelona","2020-05-11",11034728,"la Barceloneta",41.37685,2.18943,"Apartment","Entire home/apt",2,1,1,"$42.00",60,1125,0,42,1260
"4092","spain","barcelona","2020-05-11",11039131,"Sants",41.37538,2.14018,"Apartment","Entire home/apt",3,1,1,"$106.00",32,180,30,NA,0
"4093","spain","barcelona","2020-05-11",11042861,"Sant Pere, Santa Caterina i la Ribera",41.38516,2.18012,"Apartment","Entire home/apt",6,2,4,"$52.00",32,360,29,50,50
"4094","spain","barcelona","2020-05-11",11050306,"el Barri Gòtic",41.38172,2.17976,"Apartment","Entire home/apt",6,3,4,"$65.00",32,1125,1,65.551724137931,1901
"4095","spain","barcelona","2020-05-11",11050889,"el Putxet i el Farró",41.40239,2.14917,"Apartment","Entire home/apt",7,3,6,"$180.00",2,1125,18,180,2160
"4096","spain","barcelona","2020-05-11",11051917,"l'Antiga Esquerra de l'Eixample",41.3891,2.1627,"Apartment","Entire home/apt",9,3,4,"$179.00",2,1125,0,193.1,5793
"4097","spain","barcelona","2020-05-11",11052842,"Sant Antoni",41.37605,2.16175,"Apartment","Private room",2,1,1,"$35.00",3,1125,28,75,150
"4098","spain","barcelona","2020-05-11",11055393,"el Camp d'en Grassot i Gràcia Nova",41.41078,2.16107,"Apartment","Private room",2,1,1,"$20.00",1,1125,0,20,600
"4099","spain","barcelona","2020-05-11",11060526,"la Vila de Gràcia",41.40191,2.15998,"Apartment","Private room",1,1,1,"$30.00",2,5,0,31.3333333333333,940
"4100","spain","barcelona","2020-05-11",11073632,"la Barceloneta",41.37729,2.19041,"Apartment","Entire home/apt",4,2,3,"$75.00",32,545,27,60,180
"4101","spain","barcelona","2020-05-11",11075687,"la Dreta de l'Eixample",41.38954,2.1685,"Apartment","Entire home/apt",4,1,2,"$220.00",3,1124,17,220,2860
"4102","spain","barcelona","2020-05-11",11076261,"la Sagrada Família",41.40435,2.1743,"Apartment","Entire home/apt",7,2,5,"$120.00",32,365,29,66,66
"4103","spain","barcelona","2020-05-11",11080363,"la Sagrada Família",41.4057,2.17046,"Apartment","Entire home/apt",5,3,4,"$125.00",3,30,0,45,1350
"4104","spain","barcelona","2020-05-11",11083399,"la Dreta de l'Eixample",41.39558,2.15703,"Apartment","Private room",2,1,1,"$70.00",1,1125,0,70,2100
"4105","spain","barcelona","2020-05-11",11084174,"la Marina de Port",41.35885,2.13885,"Apartment","Private room",1,1,1,"$19.00",1,10,30,NA,0
"4106","spain","barcelona","2020-05-11",11084919,"la Dreta de l'Eixample",41.38685,2.16795,"Apartment","Private room",2,1,1,"$35.00",1,12,30,NA,0
"4107","spain","barcelona","2020-05-11",11086652,"la Marina de Port",41.35756,2.13753,"House","Private room",2,1,1,"$389.00",2,4,0,389,11670
"4108","spain","barcelona","2020-05-11",11088327,"Sant Pere, Santa Caterina i la Ribera",41.38993,2.17806,"Apartment","Private room",2,1,1,"$40.00",1,50,0,40,1200
"4109","spain","barcelona","2020-05-11",11096366,"la Marina de Port",41.36111,2.13933,"Apartment","Private room",2,1,2,"$200.00",1,5,0,200,6000
"4110","spain","barcelona","2020-05-11",11101211,"l'Antiga Esquerra de l'Eixample",41.39325,2.15015,"Apartment","Entire home/apt",6,2,4,"$139.00",2,1125,29,139,139
"4111","spain","barcelona","2020-05-11",11107331,"el Besòs i el Maresme",41.41788,2.21513,"Apartment","Entire home/apt",5,3,3,"$99.00",30,1125,0,64,1920
"4112","spain","barcelona","2020-05-11",11108578,"el Poble Sec",41.37227,2.16713,"Apartment","Entire home/apt",4,1,2,"$69.00",4,1124,26,139,556
"4113","spain","barcelona","2020-05-11",11108766,"el Barri Gòtic",41.38809,2.17267,"Apartment","Entire home/apt",6,3,6,"$300.00",5,90,30,NA,0
"4114","spain","barcelona","2020-05-11",11108923,"el Poble Sec",41.37227,2.16713,"Apartment","Entire home/apt",4,2,2,"$84.00",4,1124,30,NA,0
"4115","spain","barcelona","2020-05-11",11109269,"l'Antiga Esquerra de l'Eixample",41.39122,2.14726,"Apartment","Private room",2,1,1,"$55.00",3,60,26,60,240
"4116","spain","barcelona","2020-05-11",11110830,"la Dreta de l'Eixample",41.39853,2.16469,"Apartment","Entire home/apt",6,2,3,"$91.00",5,1125,27,50,150
"4117","spain","barcelona","2020-05-11",11112336,"el Barri Gòtic",41.38228,2.17349,"Apartment","Entire home/apt",6,2,4,"$50.00",31,360,29,60,60
"4118","spain","barcelona","2020-05-11",11115528,"Sant Pere, Santa Caterina i la Ribera",41.38701,2.17561,"Apartment","Private room",2,1,1,"$46.00",1,1125,29,46,46
"4119","spain","barcelona","2020-05-11",11116037,"el Barri Gòtic",41.38442,2.17317,"Apartment","Entire home/apt",2,1,1,"$100.00",32,300,29,100,100
"4120","spain","barcelona","2020-05-11",11118295,"Sant Antoni",41.37671,2.15199,"Apartment","Entire home/apt",8,4,7,"$150.00",3,1125,18,170,2040
"4121","spain","barcelona","2020-05-11",11132029,"Provençals del Poblenou",41.41494,2.20429,"Apartment","Private room",3,1,2,"$40.00",1,1125,0,40,1200
"4122","spain","barcelona","2020-05-11",11135703,"la Vila Olímpica del Poblenou",41.38735,2.19853,"Boat","Entire home/apt",10,4,8,"$110.00",2,15,30,NA,0
"4123","spain","barcelona","2020-05-11",11136572,"Hostafrancs",41.37307,2.14202,"Apartment","Private room",1,1,1,"$30.00",2,15,9,30,630
"4124","spain","barcelona","2020-05-11",11136898,"la Nova Esquerra de l'Eixample",41.38005,2.15395,"Apartment","Private room",3,2,2,"$65.00",2,1125,30,NA,0
"4125","spain","barcelona","2020-05-11",11140090,"l'Antiga Esquerra de l'Eixample",41.38573,2.1596,"Apartment","Private room",2,1,1,"$45.00",3,1125,0,45,1350
"4126","spain","barcelona","2020-05-11",11141343,"Hostafrancs",41.37486,2.14385,"House","Private room",2,1,2,"$31.00",1,20,28,31,62
"4127","spain","barcelona","2020-05-11",11147546,"el Baix Guinardó",41.41228,2.16454,"Apartment","Private room",2,1,2,"$48.00",2,30,0,45.8666666666667,1376
